title,body,label,lide
"Chuva atinge estados do Nordeste, Norte, Sudeste e Centro-oeste nos próximos dias; veja previsão para as capitais",,0,
Policial do RJ admite ter disparado contra mulher após descobrir traição do marido; baleada morreu,,0,
Gasto com cada preso em penitenciárias federais ultrapassa os R$ 35 mil,,0,
"Custo médio de cada preso no país gira em torno de R$ 1.800 por mês, revela estudo",,0,
O Assunto #589: Ômicron - por que o mundo tem medo ,,0,
Daniel lança em dezembro o inédito single 'Tempo',,0,
Erasmo Carlos põe 'Tijolinho' no disco que lança em 2022 com hits da Jovem Guarda inéditos na voz do cantor,,0,
Motociclista é atingido por cabo de poste na Zona Norte de  SP enquanto pilotava; veja vídeo,,0,
Polícia fecha centro de vacinação clandestino contra Covid-19 na Alemanha,,0,
"Senado: para consultoria, é possível revelar autores de emendas; segundo Pacheco, não há registro",,0,
"Prefeitura de Niterói abre edital para investimento de R$ 2,5 milhões em cultura",,0,
"Policial suspeita de matar jovem em Queimados, RJ, presta depoimento e é liberada ",,0,
Daniela Mercury joga 'As rendas do mar' na rede em single que celebra Iemanjá,,0,
África do Sul confirma que indicação de Crivella para embaixada foi retirada pelo governo brasileiro,,0,
Polícia de SP prende suspeito de se passar por entregador de comida para roubar na Zona Sul de SP,,0,
Polícia fecha aterros clandestinos em área ambiental e prende 19 pessoas na Zona Leste de SP,,0,
"Vídeo mostra urubu sendo morto por tiro no Rio, disparo parte de perto de viatura da PM",,0,
Relatório indica avanço da criminalidade sobre o serviço de trem do RJ e estações sem controle,,0,
Trem do Samba acontece em formato reduzido para convidados,,0,
Estudante cega que recebeu prova comum do Enem em Ribeirão Preto vai pedir reaplicação: 'Espero ter mais uma chance',,0,
"'Só vão ser realizados caso haja condições seguras', diz Paes sobre carnaval e revéillon",,0,
Piauí tem menor abstenção de candidatos no Enem 2021 do país ,,0,
'Casa Gucci': Herdeiros se ofendem com filme e dizem que parentes foram retratados como ignorantes,,0,
Cidade de SP inicia nesta terça aplicação de vacina da Pfizer como reforço para quem tomou Janssen ,,0,
Governo decide manter em 10% mistura de biodiesel no diesel até dezembro de 2022,,0,
China promete mandar 1 bilhão de doses de vacinas contra a Covid-19 para a África,,0,
Abstenção no segundo dia de provas do Enem em Alagoas é maior que no primeiro dia,,0,
Itamaraty afirma que busca voos ou rotas alternativas para brasileiros que estão em países do Sul da África,,0,
Cláudio Castro vai a Brasília debater ações contra ômicron no RJ; réveillon e festas de fim de ano estão na pauta,,0,
"Iggy Pop, Rita Ora e outras estrelas são fotografadas por Bryan Adams para calendário Pirelli",,0,
Enem 2021: um de cada 3 candidatos faltou ao 2º de provas no Amapá,,0,
Dezenas de clientes ficam presos durante três dias em pub na Inglaterra após nevasca; vídeo,,0,
Pacheco diz que Senado votará reforma do Imposto de Renda somente em 2022,,0,
Lollapalooza vai abrir lote extra de ingressos a partir desta quarta ,,0,
"Criança de 3 anos esfaqueada foi jogada ainda viva no Rio Macaé, indica laudo do IML",,0,
"É #FAKE que cantora Joelma disse ter ficado com o sangue ‘estranho, escuro e com coágulos’ após receber vacina contra a Covid-19",,1,
"Presidente do TSE, Barroso diz que teste de segurança nas urnas não mostrou risco à eleição ",,0,
Complexo do Salgueiro: PMs que participaram de ação prestam depoimento,,0,
Grupo religioso devoto de Maradona realiza seu primeiro batismo no México,,0,
Inep libera gabarito do Enem 2021 na quarta; resultado sai em 11 de fevereiro,,0,
Alckmin surpreende dirigentes sindicais ao admitir cenário como vice de Lula em 2022,,0,
Louis Vuitton fará desfile em homenagem a Virgil Abloh em Miami,,0,
Sargento da PM que matou artista na Vila Madalena vai a júri em SP,,0,
Secretaria Estadual de Saúde diz que não identificou variante ômicron no RJ até o momento,,0,
Open finance deve ampliar potencial de inclusão financeira e do mercado de seguros ,,0,
Enem 2021: Vasco e São Paulo sofrem com memes após pergunta de matemática sobre Copa do Brasil ,,0,
"Contas do governo registraram superávit de R$ 28 bi em outubro, maior saldo para o mês em 5 anos",,0,
Chefe da ONU manifesta preocupação com isolamento do sul da África devido à ômicron,,0,
Thiago Castanho diz que tenta arrumar direitos autorais 'errados' desde que Chorão era vivo e que filho é 'mentiroso',,0,
Joe Biden: EUA não devem tomar medidas adicionais contra a variante ômicron,,0,
"Doria nega ter convidado Eduardo Leite para ser coordenador, mas diz que ele terá protagonismo na campanha do PSDB à Presidência ",,0,
G7 alerta que a variante ômicron é altamente transmissível e requer medidas urgentes,,0,
"Unicamp 2022: medicina, arquitetura e ciências do esporte são cursos mais concorridos na 2ª fase; veja lista completa",,0,
Parag Agrawal: conheça o novo presidente-executivo do Twitter,,0,
"VÍDEOS: SP1 de segunda-feira, 29 de novembro de 2021",,0,
Moradores sofrem com ruas perigosas e acidentes constantes na Zona Norte de SP,,0,
Governo do RJ anuncia antecipação de salários; novembro cai na sexta,,0,
USP comemora produção de mil ventiladores pulmonares de emergência e anuncia criação de Centro de Engenharia da Vida,,0,
"Traficantes ocupam ruas, calçadas e cobram taxas de moradores e comerciantes em Senador Camará",,0,
"PEC pode gerar 'bola de neve' de R$ 850 bi em precatórios não pagos até 2026, diz Instituição Fiscal",,0,
"Pacientes depredam UPA de Ricardo de Albuquerque, Zona Norte do Rio",,0,
Barroso autoriza estados em recuperação fiscal a fazer concurso para repor cargos vagos,,0,
Reino Unido libera reforço de vacina contra a Covid para todos os adultos e reduz intervalo para 3 meses,,0,
Miss Brasil transexual é presa por suspeita de dopar e roubar clientes durante programas,,0,
"6 coordenadores e 46 consultores da Capes, que avalia a pós-graduação no país, renunciam ",,0,
Eleições 2022: os pré-candidatos à Presidência da República,,0,
"Telebras abre concurso público para 1.181 vagas, com salários de até R$ 8,7 mil",,0,
"Jack Dorsey deve deixar cargo de presidente-executivo do Twitter, diz imprensa dos EUA",,0,
Classificados do Edimilson: veja as vagas de emprego da semana de 29 de novembro a 3 de dezembro,,0,
Prefeitura do Rio lança programa para reduzir a criminalidade por meio de patrulhamento preventivo da Guarda Municipal ,,0,
"Quem foi Odetinha, a menina carioca que pode se tornar santa",,0,
Primeira imagem da variante ômicron revela mais que o dobro de mutações que a delta,,0,
"Inadimplência sobe e atinge maior patamar do ano, aponta CNC",,0,
"Ghislaine Maxwell, cúmplice de Jeffrey Epstein, vai a julgamento",,0,
Unicamp divulga lista de aprovados para a 2ª fase do Vestibular 2022 com duas semanas de antecedência; veja notas de corte,,0,
Marcélia Cartaxo celebra troféu no Grande Prêmio do Cinema Brasileiro:  'confirmação de que estou no caminho certo',,0,
Casal com Covid é preso na Holanda após fugir da quarentena e tentar escapar do país,,0,
"Azul confirma interesse em compra da Latam, mas recua por valor elevado",,0,
"Enem 2021 no Pará: Falta de luz, recepção com cosplays e abstenção de 31,5%; veja como foi o 2º dia de provas",,0,
Prefeitura de SP teme variante ômicron e pode adiar liberação de máscaras em ambientes abertos,,0,
"Nascido em favela carioca, pintor Maxwell Alexandre expõe obras em museu de Paris",,0,
Vacina é a palavra de 2021 do dicionário Merriam-Webster,,0,
Corpo é encontrado em lixeira na Zona Oeste do Rio,,0,
Pedido da PF ao Supremo para investigar 'orçamento secreto' gera clima de desconfiança na base,,0,
Educação Financeira #169: 3 dicas para organizar as finanças da sua empresa em 2022,,0,
Senador Omar Aziz anuncia projeto para aumentar poder da Anvisa em decisões ligadas à pandemia,,0,
Homem viaja em trem de pouso de avião por 2h30 e chega vivo aos EUA,,0,
"VÍDEOS: Bom Dia SP de segunda-feira, 29 de novembro",,0,
Dólar fecha em alta com mercados de olho na variante ômicron ,,0,
Moradores de condomínio na Zona Leste de SP esperam para voltar para casa há 2 anos após problemas estruturais,,0,
O Tablado vira Patrimônio Cultural e Imaterial do Estado do Rio,,0,
Os brasileiros que sobrevivem com comida de porco e água suja: 'Um balde para seis tomarem banho',,0,
Jaboatão dos Guararapes faz seleção simplificada com 211 vagas e salários de até R$ 5 mil,,0,
"‘Bem mais difícil’, diz estudante cega que ficou novamente sem prova em braile no Enem em Ribeirão Preto, SP",,0,
"Pai é preso pela morte da própria filha, uma bebê, em Duque de Caxias",,0,
Mercado financeiro vê mais inflação e alta menor do PIB em 2021 e 2022,,0,
Brasileiros no exterior enviam recorde de dinheiro ao país,,0,
Alec Baldwin contrata ex-promotor federal para enfrentar processos por morte em set,,0,
Trabalhadores com ensino médio e superior completo são maioria entre os subocupados no Brasil,,0,
Thainá Duarte fala de ataques por atuação em 'Aruanas': 'Sempre fico com receio da internet',,0,
1.500 tiros no Salgueiro: PMs do Bope afirmaram que não tinham informações de mortos ou de feridos após a operação,,0,
"Espanha registra inflação de 5,6%, recorde em 29 anos",,0,
"OMS: ômicron representa risco elevado, mas há dúvidas sobre o potencial de danos que a variante pode causar",,0,
Aplicação de dose de reforço contra a Covid para pessoas com 59 anos começa nesta segunda no Rio,,0,
"Semana começa com sol forte no Rio, mas previsão é de chuva a partir de terça",,0,
Paralisação de motoristas de ônibus do Rio é suspensa por decisão da Justiça do Trabalho,,0,
"Mais de 130 concursos públicos reúnem 12,7 mil vagas no país; veja lista",,0,
'Estrelinha': a música gravada em 2018 por Marília Mendonça que deixa os fãs arrepiados após sua morte,,0,
"Veja as vagas de emprego oferecidas em Petrolina, Araripina e Salgueiro nesta segunda-feira (29)",,0,
Cidade de SP aplica vacina contra a Covid nesta segunda-feira; veja onde se imunizar,,0,
Grupo de ciclistas mulheres é atacado  por motociclista com spray na Avenida Paulista,,0,
Suíços derrotam negacionistas e dizem sim ao certificado de vacinação,,0,
Príncipe Charles rejeita a acusação de ter questionado o tom de pele do filho de Harry e Meghan,,0,
Japão fecha fronteiras para estrangeiros devido à ômicron; Austrália suspende reabertura,,0,
Participante do Enem é detido na Grande BH com ponto eletrônico durante a aplicação da prova ,,0,
"Enem 2021: picada de escorpião, separados pelo portão, briga de casal e mais casos do 2º dia de prova",,0,
"
Enem 2021: 2º dia aborda Mariana e Pantanal; questão sobre Copa do Brasil não tem resposta, dizem cursinhos",,0,
"Segundo dia do Enem 2021: gabaritos extraoficiais, íntegra da prova e correções em VÍDEO",,0,
Enem 2021: professores afirmam que questão da Copa do Brasil não tem resposta certa; Inep não se pronunciou ,,0,
Enem 2021: veja como foi a cobertura do segundo dia em Campinas e Piracicaba,,0,
Enem 2021: estudantes da região de Campinas avaliam 2º dia de provas ,,0,
Gabarito Enem 2021 extraoficial feito por professores; veja correção,,0,
Ana de Hollanda se refina como letrista e cantora na toada da vida que inspira o quinto álbum da artista,,0,
2º dia do Enem 2021: veja o caderno de questões de matemática e ciências da natureza,,0,
"Enem 2021: oração para candidatos, espera com crochê e dificuldade com exatas marcam 2º dia de provas em Piracicaba",,0,
Mãe e filha fazem prova do Enem na mesma escola no AC; candidatos avaliam segundo dia ,,0,
"Cordel usado em questão de física no Enem 2021 foi 'coisa meio espiritual', diz autor",,0,
Nível de prova no 2ºdia de Enem divide opiniões de candidatos em São Carlos,,0,
"‘Mais descansado’, diz estudante que dormiu em república após viajar 400 km para não perder o Enem em Franca, SP",,0,
"Show de Claudia Leitte na cidade de SP provoca aglomeração, e cantora recebe críticas nas redes sociais",,0,
Candidatos de Sergipe avaliam o segundo dia de provas do Enem,,0,
Candidatos falam sobre 2º dia do Enem no AM: 'Não foi uma prova tão difícil' ,,0,
"Estudantes avaliam segundo dia de provas do Enem como fácil, mas trabalhoso",,0,
"Cachorro Manchinha, morto por segurança do Carrefour em 2018, ganha monumento em Osasco, na Grande SP ",,0,
"Virgil Abloh, designer da Louis Vuitton e da Off White, morre aos 41 anos em decorrência de um câncer",,0,
"Enem 2021 em Ribeirão Preto, SP: Candidata leva cópia do RG e fica sem fazer a 2ª prova",,0,
"Brasileiro que passou pela África do Sul e desembarcou em Guarulhos testa positivo para Covid, diz Anvisa; não há confirmação sobre variante",,0,
Grupo de jovens faz orações para oferecer apoio a candidatos do Enem 2021 no 2º dia de provas em Piracicaba,,0,
Torcedor do Flamengo é baleado em Montevidéu,,0,
Revalida 2021: inscrições para a 2ª fase terminam neste domingo,,0,
Grupo que teve aulas com agricultor nota 980 na redação do Enem 2020 faz prova no Amapá: ‘melhorar de vida’,,0,
2º Dia do Enem tem candidato focado em fazer duas faculdades ao mesmo tempo e treineira com apoio da família no Oeste Paulista,,0,
Mãe de candidata do Enem leva crochê e terço para aguardar filha fazer prova do 2º dia em Piracicaba: 'rezando para que ela se saia bem',,0,
"Enem 2021: 'O que mais quero é que todo aluno tenha acesso', diz ministro da Educação sobre candidatos do Salgueiro que perderam 1ª prova",,0,
"Com Covid, presidente tcheco participa da posse de premiê em 'jaula' plástica; veja VÍDEO ",,0,
Enem: mães que se conheceram no primeiro dia de provas preparam piquenique para aguardar saída dos filhos,,0,
"Adolescente é picado por escorpião na hora da prova do Enem, em Goiânia, dizem bombeiros",,0,
Candidata usa blusa do Flamengo para fazer Enem e desabafa sobre derrota: 'vou tocar fogo na camisa de ontem' ,,0,
VÍDEO: irmãos chegam em cima da hora para Enem 2021; um entrou e outro ficou de fora,,0,
"Israel sediará concurso de Miss Universo, apesar de restrições por variante ômicron",,0,
"Casal de BH diz que 'deve' namoro ao Enem, e estudante não faz provas por esquecer identidade",,0,
Suíça aprova passaporte sanitário após ômicron e tensão com negacionistas,,0,
"Candidata de 50 anos presta o Enem pela 2ª vez: ‘Na pandemia, bateu vontade de voltar a estudar’",,0,
"Após mortes no Canal da Mancha, papa exorta líderes a respeitarem humanidade dos migrantes",,0,
Idosa de 77 anos faz o Enem no AP para tentar cursar biologia ou história: ‘Nunca é tarde pra tentar’,,0,
O raro mosaico da Roma antiga encontrado por filho de agricultor durante lockdown,,0,
"‘Nem deu para ir para o barzinho’, diz candidata que completou 18 anos um dia antes do Enem em Ribeirão Preto, SP",,0,
Honduras elege novo presidente em clima de tensão,,0,
"Estudante faz o Enem pela 1ª vez e na mesma sala que a irmã mais velha, em Goiânia: 'Me tranquiliza'",,0,
Urso polar dá à luz gêmeos em zoo da Alemanha; veja VÍDEO,,0,
Enem 2021: candidata tenta vaga em curso na UFSCar para ficar perto da família em São Carlos,,0,
"Ainda sem saber o que cursar, candidata teme prova de exatas no Enem em Franca, SP: ‘Fazendo por experiência’",,0,
"Enem 2021: Cosplays recepcionam candidatos para o segundo dia de prova, em Belém",,0,
"Enem 2021 em Ribeirão Preto, SP: veja movimentação no segundo dia de prova; FOTOS",,0,
"Treineiro volta com a família para o 2º dia do Enem em Ribeirão Preto, SP: ‘Ficam comigo até eu entrar’",,0,
FOTOS: veja como foi o 2º dia de provas do Enem 2021 no Amapá,,0,
Estudante de Sergipe usa livro para tentar se acalmar antes da realização da prova do Enem ,,0,
Enem 2021: veja como foi 2° dia de prova no DF,,0,
Enem 2021 em Goiás: maioria dos candidatos acha o segundo dia de provas mais difícil que o primeiro,,0,
"Filha de baiana de acarajé, mulher faz Enem pela 3ª vez e sonha em cursar pedagogia: 'dizem que sou maluca porque vou fazer 45 anos'",,0,
Candidato do Enem em Sergipe diz que pandemia o influenciou na escolha do curso,,0,
'Como encontrei o Titanic durante operação secreta na Guerra Fria',,0,
"Em busca de vaga em medicina, jovem madruga para chegar com antecedência a local de prova no AM",,0,
Médica que fez primeiro alerta sobre ômicron cita sintomas leves; ainda há pouca informação sobre variante,,0,
Livro alinha textos sobre 93 álbuns que repaginaram a MPB ao longo de 1979,,0,
Estudante enfrenta mais de uma hora de ônibus para fazer Enem no AM,,0,
Enem 2021: 22 linhas de ônibus têm reforço para segundo dia de prova no Grande Recife,,0,
"Black Friday 2021: faturamento no comércio eletrônico foi de R$ 5,4 bilhões",,0,
Expedição Rio: Sepetiba ou Sucupira? Coreto onde Odorico Paraguaçu discursava está de pé até hoje,,0,
"No AM, portões do Enem são abertos às 11h; Estado teve maior número de faltosos no primeiro dia",,0,
Microminhocas medem entre 2mm e 4cm e têm papel importante para o solo,,0,
Lavouras urbanas levam alimento e trabalho para moradores da periferia de São Paulo,,0,
Tire dúvidas sobre maternidade de suínos,,0,
"VÍDEOS: Antena Paulista de domingo, 28 de novembro",,0,
Voluntários cuidam de búfalos abandonados em fazenda,,0,
Poinsétia: produção da 'flor de Natal' aumenta para atender demanda ,,0,
"Enem: Os obstáculos extras dos estudantes na prova de 2021, que tem 2ª etapa neste domingo",,0,
Produção de tomate para indústria está maior este ano em Goiás,,0,
Adegas de bairro fazem sucesso entregando bebida na temperatura ideal na casa dos clientes,,0,
Enem 2021 tem 2º dia de provas para candidatos da região de Campinas; veja orientações,,0,
"Terremoto de magnitude 7,5 atinge a Amazônia peruana; VÍDEO mostra parte da destruição",,0,
Franquia ajuda clientes a ter uma boa noite de sono,,0,
Empreendedora investe em roupas 'vintage' em brechó online,,0,
Plataforma simplifica a venda de produtos usados,,0,
Cursos de manutenção de celular capacitam pequenos empresários e ajudam a aumentar faturamento,,0,
Leite de búfalas é fonte de renda em muitas propriedades de SP,,0,
Pelagem pintada é um dos diferenciais dos cavalos appaloosa,,0,
Segunda Mostra Internacional de Cinema Virtual tem 45 filmes de 25 países; exibição é online e gratuita,,0,
11 mil candidatos prestam as provas do segundo dia do Enem na região de Piracicaba,,0,
Expedição Rio: conheça as marisqueiras de Sepetiba,,0,
Congresso Brasileiro de Cardiologia enfatiza a importância da espiritualidade,,0,
Auxílio Brasil: valor menor que o Bolsa Família terá compensação; entenda,,0,
Enem 2021: cidade de SP tem esquema de trânsito especial neste 2º domingo de provas,,0,
Parque Ibirapuera terá posto de vacinação contra Covid neste domingo; veja onde mais se imunizar na cidade de SP,,0,
Vencedora de concurso de beleza plus size é a nova rainha de bateria da Renascer de Jacarepaguá,,0,
"Idosa de 78 anos faz Enem para retomar estudos e cursar letras: 'ansiosa, mas não tenho medo'",,0,
Enem 2021: segundo dia de prova tem 90 questões de ciências da natureza e matemática,,0,
Ômicron: governo publica portaria que proíbe voos para o Brasil com origem em seis países africanos,,0,
"
Zé Vaqueiro prepara EP para o início de 2022",,0,
"VÍDEOS: SP2 de sábado, 27 de novembro",,0,
Torcedores do Palmeiras fazem festa e aglomeração nos arredores do Allianz Parque após vitória na Libertadores,,0,
Estudantes de Sergipe fazem segunda rodada de provas do Enem neste domingo,,0,
"Polícia apreende 1,5 mil frascos de lança-perfume em Bonsucesso",,0,
Partido Novo oficializa deputado Vinicius Poit como pré-candidato ao governo de SP em 2022,,0,
Israel bloqueia entrada de estrangeiros e amplia quarentena por variante ômicron ,,0,
"Mulher é morta a tiro em Queimados, Baixada Fluminense",,0,
Doria vence prévias do PSDB para disputa da Presidência em 2022,,0,
Brasileiro em férias com a família na África do Sul tem voo cancelado por conta da variante ômicron e não sabe quando voltará a SP,,0,
Fagner e Elba Ramalho fazem 'Festa' com o repertório de Luiz Gonzaga em álbum produzido pelo sanfoneiro Zé Américo,,0,
"Corpo de piloto do avião que caiu em  Ubatuba, SP, é cremado em cemitério no Caju, Rio",,0,
Corpo de Ruy Ohtake é cremado em cemitério na Grande SP,,0,
PSDB conclui votação eletrônica das prévias para escolha do candidato do partido a presidente,,0,
Alcolumbre indica senadora Eliziane Gama para relatora da indicação de Mendonça para o STF,,0,
Juliette e Gil dão dicas para estudantes que vão fazer a prova do Enem,,0,
"Expedição Rio: cria de Sepetiba, Emilinha Borba tomava banho de lama medicinal na praia do bairro",,0,
"Mortes por intervenção policial aumentam 13% em 1 ano em São Gonçalo, RJ; moradores relatam medo",,0,
PSDB identifica 26 mil tentativas de acesso de outros países e bloqueia votos do exterior nas prévias,,0,
Reino Unido impõe testagem e isolamento para todos os viajantes devido à variante ômicron,,0,
Arqueólogos no Peru descobrem múmia que pode ter até 1.200 anos ,,0,
Covid-19: descoberta da variante ômicron deixa milhares de turistas bloqueados na África do Sul,,0,
Último dia de atendimento presencial do Feirão Limpa Nome da Serasa tem movimento intenso em Fortaleza,,0,
Morre o arquiteto Ruy Ohtake aos 83 anos; veja repercussão,,0,
Metrô prepara esquema especial para chegada do Flamengo após a final da Libertadores,,0,
Ruy Ohtake: veja obras do arquiteto,,0,
Covid-19: Reino Unido confirma dois casos da variante ômicron,,0,
"Ruy Ohtake, arquiteto que projetou o Hotel Unique e 'redondinhos' de Heliópolis, morre aos 83 anos em SP",,0,
Viúva de ex-ditador da Coreia do Sul pede desculpas por 'dores e feridas' causadas durante o governo do marido,,0,
VÍDEO: Papai Noel nada com tubarões nos EUA,,0,
Aluno que acertou TODAS as questões de matemática do último Enem dá 10 dicas de estratégias para o 2º dia de prova,,0,
Covid-19: Alemanha tem casos confirmados de ômicron na Baviera; outra região analisa caso suspeito,,0,
Malala celebra formatura em Oxford 9 anos após ser baleada em um protesto pela educação das mulheres,,0,
Ômicron e economia: veja o impacto da nova variante nos mercados ,,0,
"Governador do RJ, Cláudio Castro,  viaja ao Uruguai para ver jogo do Flamengo na final da Libertadores",,0,
Prefeitura de SP divulga 1ª lista dos blocos de rua do carnaval 2022; veja programação,,0,
Prefeitura pode interditar vias do Centro do Rio no domingo para comemoração do Flamengo,,0,
Mãe conclui ensino médio aos 45 anos e faz Enem 2021 na mesma sala que a filha em Teresina,,0,
Cidade de SP aplica vacina contra a Covid neste sábado; veja onde se imunizar,,0,
Auxílio Brasil: família que tiver aumento de renda permanece no programa; entenda,,0,
"Ex-The Voice Brasil, potiguar Filipe Toca lança primeiro EP",,0,
Bienal do Livro do Rio: área infantil terá experiências inspiradas na borboleta; veja tour virtual,,0,
Veja os destaques do Globo Rural deste domingo (28/11/2021),,0,
"Expedição Rio: segundo capítulo vai a Sepetiba, na Zona Oeste do Rio",,0,
"Chineses descobrem Carreta Furacão e imitam danças no Douyin, o TikTok chinês",,0,
Masturbação em 'Um Lugar ao Sol' não foi a 1ª em novelas; veja como o tema já foi retratado na TV,,0,
"Você viu? Garimpo ilegal, mortes no Complexo do Salgueiro, atrasado do Enem, nova variante da Covid, cistite de Anitta e Roberto Carlos sem combustível ",,0,
61 viajantes da África do Sul testam positivo para Covid na Holanda,,0,
Governadora de Nova York emite alerta de 'emergência de desastre' após aumento de casos e internações por Covid,,0,
Polícia Civil apreende 2 toneladas de peças de motos roubadas no Centro de SP,,0,
"Idosa é atingida por tiro em São Gonçalo, RJ",,0,
Ônibus são incendiados e depredados em protesto na Zona Sul de SP,,0,
Aneel elimina cobrança adicional na conta de luz em dezembro para famílias de baixa renda ,,0,
Black Friday 2021: vendas pela web movimentam R$ 4 bilhões; veja como foi o dia no país,,0,
Polícia de SP investiga fraude no bilhete TOP; suspeita é que criminosos tenham criado meio de emitir passagens sem pagar,,0,
É #FAKE áudio que fala em mortes na UPA da Tijuca por nova variante recém-nomeada ômicron,,1,
"'Não acreditamos como chegou nesse limite', diz relator da CPI da Prevent sobre irregularidades em alvarás de hospitais da rede",,0,
"Brasil fechará fronteiras aéreas para seis países da África a partir de segunda, diz Casa Civil",,0,
Câmara de SP aprova em 2º turno projeto que corrige IPTU pela inflação até 2024  com teto de 10%,,0,
É #FAKE que diretor-geral da OMS fez recomendação para o Brasil não festejar o carnaval em 2022,,1,
"VÍDEOS: SP2 de sexta, 26 de novembro",,0,
"Black Friday registra aumento de procura por alimentos em promoção, revela levantamento",,0,
Instituto de Medicina Tropical da USP fará monitoramento de novas cepas e variantes da Covid-19 em parceria com Prefeitura de SP,,0,
"Protesto pede agilidade na investigação da morte de entregador no Morro do Palácio em Niterói, RJ",,0,
"Stephen Sondheim, mestre de musicais da Broadway e coautor de 'West side story', morre aos 91 anos",,0,
'Morreu fazendo o que amava': amigos lamentam morte de piloto de MS após queda de avião em Ubatuba,,0,
Um Natal de reencontros: vamos a dicas para a confraternização com amigos e a tão sonhada ceia?,,0,
"Polícia prende uma das chefes do tráfico do Morro dos Prazeres ligada a My Thor
",,0,
Segunda Turma do STF derruba bloqueio de bens de Lula em processos da Lava Jato,,0,
Austríaco vai a festa na Itália para pegar Covid-19 de propósito e morre,,0,
"Mortes no Complexo do Salgueiro, Roberto Carlos sem gasolina e caixão quebrado: os vídeos mais vistos da semana ",,0,
Morre bebê de 1 ano e oito meses que caiu do terceiro andar; família vai doar órgãos,,0,
Felipe Neto passa mal e precisa sair de live de promoções da Black Friday,,0,
Guarulhos pede que governo federal reforce barreiras a passageiros vindos de países da África após nova variante da Covid,,0,
"Prefeitura de SP diz que planeja réveillon 2022, mas que evento está condicionado ao 'quadro epidemiológico da pandemia'",,0,
México passa a pedir visto a brasileiros para barrar trabalho irregular e imigração ilegal aos EUA,,0,
Segundo dia do Enem 2021 inspira memes nas redes sociais,,0,
Papa Francisco ajudará 50 imigrantes a se instalarem na Itália,,0,
Bolsonaro diz que discute quarentena para passageiros da Argentina que chegam de avião,,0,
Cidade de SP entra em estado de atenção para alagamentos por conta de chuva nesta sexta,,0,
EUA vão impor restrições a voos de países africanos por variante ômicron,,0,
Justiça de SP decide despejar Naji Nahas de mansão de R$ 50 milhões onde humorista imitou Bolsonaro e outros políticos em jantar,,0,
Medo de nova variante do coronavírus derruba índices acionários dos EUA,,0,
"PIX Saque e PIX Troco começam a valer na 2ª, mas BC ainda não tem estabelecimentos registrados para ofertar o serviço",,0,
PGR pede ao STF dez providências com base em relatório final da CPI da Covid,,0,
Coreia do Sul avalia proibir consumo de carne de cachorro,,0,
"Lukashenko, líder da Belarus, incentiva imigrantes a tentar atravessar fronteira para a Europa",,0,
Estudante incentiva os pais a fazerem Enem e família estuda junta em Rio Branco: 'me ajudam muito' ,,0,
"Black Friday no DF tem descontos em lojas, postos de combustíveis e no preço da carne",,0,
"Black Friday começa com movimento 'muito intenso' em Ribeirão Preto, SP, avalia Sincovarp",,0,
"No Rio, Bolsonaro participa de comemoração dos 76 anos da Brigada  Paraquedista",,0,
"'Enchi o carrinho com tudo que estava barato', diz aposentada que economizou para a Black Friday",,0,
Queda de avião em Ubatuba: familiar reconhece corpo de piloto no IML do Rio,,0,
São Gonçalo destina R$ 1 milhão para museus católico e gospel e R$ 10 mil para o da umbanda,,0,
É #FAKE que vídeo mostre plástico em sangue de vacinado contra a Covid,,1,
"VÍDEOS: SP1 de sexta-feira, 26 de novembro de 2021",,0,
Black Friday: lojas registram movimento abaixo do esperado no Centro de Teresina,,0,
Prévias do PSDB: partido anuncia retomada da votação para este sábado,,0,
Black Friday: consumidores vão às compras em busca de descontos em Belo Horizonte,,0,
Mãe confirma que corpo encontrado após acidente de avião em Ubatuba é de piloto de Corumbá,,0,
Quadrilha de SP assaltava casas na Zona Sul do Rio e ostentava nas redes; veja o momento da prisão,,0,
Policial do Segurança Presente que fez abordagem a influenciador negro nega ação por preconceito,,0,
"Cidade de SP terá fim de semana de tempo quente e nublado, diz Inmet",,0,
Supremo começa a julgar portaria do governo que proíbe demissão de não vacinados ,,0,
"Apenas 1 em cada 4 profissionais de saúde na África foi vacinado contra a Covid, diz OMS",,0,
Metaverso: o que é a economia do mundo paralelo e como ela pode ser explorada nos próximos anos,,0,
"Caetano Veloso tem álbum 'Meu coco' lançado em CD na Europa, em dezembro, mas Brasil fica sem disco físico ",,0,
Black Friday 2021: veja imagens do dia de promoções no Recife,,0,
Amigos de jogador de vôlei italiano que caiu em golpe e pensou que namorava Alessandra Ambrosio abrem vaquinha para quitar dívidas,,0,
Bélgica detecta 1º caso de nova variante da Covid-19 na Europa,,0,
"Com vacinação e medidas de segurança, Papai Noel está de volta aos shoppings e festas de Natal no Rio",,0,
Inflação: o que está por trás da alta de mais de 30% em 10 produtos,,0,
"VÍDEOS: Bom Dia SP de sexta-feira, 26 de novembro de 2021",,0,
"Vaticano concede título de venerável a Odetinha, que pode se tornar a primeira santa carioca",,0,
Bovespa fecha em forte queda acompanhando nervosismo dos mercados globais,,0,
Raro 'monstro' do fundo do mar surge em praia da Califórnia; veja FOTOS,,0,
Matheus & Kauan gravam álbum ao vivo em São Paulo em show que incluiu tributo a Marília Mendonça,,0,
"Maranhão tem maior perda de qualidade de vida e pior desempenho socioeconômico, aponta IBGE",,0,
