title,body,label
 Texto viral sobre variante Delta da Covid-19 traz informações falsas sobre a nova cepa,"Mensagem no WhatsApp diz que nova versão do vírus ataca pulmão diretamente e não afeta vias aéreas, o que não é verdade",1
 É  que pesquisa mostrou que 82% das grávidas sofrem aborto espontâneo após vacina,Texto que circula nas redes sociais interpreta de forma errada dados apresentados em estudo norte-americano,1
 É de 2017 vídeo viral que mostra protesto violento na Argentina,Gravação foi feita durante manifestação contra reforma da previdência aprovada durante governo Macri,1
 É montagem vídeo em que Lula diz que o ‘PT era uma organização criminosa’,"Falas do ex-presidente em entrevista para a Rádio Metrópole, de Salvador, em 2017 foram editadas e retiradas do seu contexto original",1
 Tese sobre ‘fraude’ nas eleições de 2014 é baseada em dados s,"Vídeo circula nas redes sociais desde as eleições de 2018, e não prova nenhuma irregularidade na eleição de Dilma",1
" Vídeo que mostra jovem ‘executado’ é encenação, e não foi gravado na Venezuela","Imagens, gravadas em Porto Rico, mostram parte de evento religioso sobre os efeitos do tráfico de droga na comunidade",1
" Foto e vídeo de ‘motociata’ bolsonarista que circulam nas redes foram tiradas em SP, e não no RS",Imagem é de evento similar em junho e não tem relação com manifestação do último sábado,1
" É  que FHC, Lula e Dilma recebem ‘bolsa ditadura’",Mensagem que circula pelo WhatsApp traz uma série de informações falsas sobre indenização recebida por anistiados políticos,1
 É  que ativação de Bluetooth no celular mostra pessoas vacinadas nas proximidades,Números exibidos em aparelho são os códigos de outros dispositivos eletrônicos que usam essa tecnologia e estão nos arredores,1
 É montagem foto de jovem com cartaz dizendo que ‘o Brasil dos sanguessugas acabou’,"Na foto original, de 2019, cartaz dizia ‘sem educação já basta o presidente’ ",1
 Vídeo sobre ‘cartilha’ de educação sexual para crianças é antigo; livro nunca foi distribuído em escolas públicas,Vídeo que viralizou em 2018 e desmentido à época voltou a circular em correntes do WhatsApp,1
 É golpe vale-presente distribuído no WhatsApp para comemorar ‘50 anos do Atacadão’,Rede de supermercados não faz promoções fora dos seus canais oficiais e está completando 59 anos em 2021,1
 Fotos de mulheres ensanguentadas não têm relação com manifestações contra Bolsonaro,Registros foram feitos em 2018 e 2019 e não tem relação com protestos recentes contra o presidente,1
 Vídeo que circula nas redes distorce fala de Omar Aziz para sugerir que ele é ‘contra’ investigar corrupção,Fala completa do senador e presidente da CPI da Covid-19 tem sentido oposto à da que circula no WhatsApp,1
 É montagem foto de Kim Kataguiri e parlamentares do PT e PSOL com capa de livro feminista,Registro da entrega do superpedido de impeachment de Bolsonaro foi digitalmente adulterado,1
"Eleições 2022: erros e acertos de Ciro, Leite e Mandetta em debate de presidenciáveis do Estadão",Primeira edição do ‘Debate dos Presidenciáveis do Centro Democrático’ reuniu pré-candidatos que tentam se firmar como ‘terceira via’,0
 É  que presidente do Chile declarou ‘guerra a comunistas’,"Sebastián Piñera criticou manifestantes em 2019, mas ressaltou que não fazia distinção de orientação política",1
 Dilma não disse que a segunda dose da vacina deveria ser aplicada primeiro,Não foi possível localizar registros que comprovem que a petista tenha dito a frase sinalizada em imagem viral ,1
" Em 2019, revista elegeu Guedes melhor ministro da Economia da América Latina, e não do mundo",Prêmio foi concedido pela publicação britânica GlobalCapital; equatoriano foi escolhido vencedor em 2020,1
 É  que Protógenes Queiroz se refugiou na Suíça porque ‘descobriu fraude nas urnas’,Acusações feitas pelo ex-deputado federal foram desmentidas por investigações do MPF,1
 Homem em vídeo não é ‘esquerdista’ elogiando Bolsonaro para outros ‘esquerdistas’,   Gravação mostra o conservador Fernando Melo defendendo presidente,1
 Marcelo Freixo não disse que estuda criar ‘Instituto Lázaro Barbosa’,Deputado negou as afirmações atribuídas a ele; não há qualquer registro de pedido feito por Freixo para investigar ‘excessos’ da polícia sobre o caso ,1
" Decisão do TSE de retirar comentário de Jabor do ar é de 2006, e não tem relação com texto que circula nas redes","No WhatsApp, artigo publicado pelo jornalista foi adulterado para incluir críticas a Dilma, ministros do STF e ‘comunas’ da União Soviética",1
 É  que CEO do Ipec responde a processo eleitoral por ‘manipulação de pesquisas’,"Em 2019, Márcia Cavallari Nunes depôs sobre pagamentos de propina da JBS, mas ela não é investigada",1
 GloboNews não exibiu letreiro dizendo que Lázaro é ‘vítima da sociedade’,Captura de tela de programa de janeiro foi alterada digitalmente para inserir mensagem,1
" São falsas frases de Boulos, Freixo e Maria do Rosário dizendo que Lázaro foi perseguido injustamente","Politicos não fizeram afirmações que circulam nas redes sociais sobre criminoso, morto na última segunda-feira (28)",1
 É  que Globo noticiou que ordem para execução de Lázaro Barbosa partiu de Bolsonaro,Imagem de letreiro em transmissão ao vivo foi digitalmente alterada para incluir falsa acusação ao presidente ,1
 É montagem foto de cartaz da UFSM criticando Bolsonaro e senador Heinze,Faixa original pendurada pela universidade defende a vacinação contra a Covid-19,1
 É montagem foto de balão com estampa de Lula em um ‘presídio de Goiás’,Foto original é da penitenciária de Lavínia (SP); não há qualquer registro de queda de balão com caricatura do ex-presidente em unidades prisionais,1
"Inconstitucionais, projetos que tentam barrar transexuais no esporte seguem sem resolução",Ao menos 20 projetos de lei sobre o tema foram apresentados; comunidade científica ainda não sabe se atletas trans têm vantagens reais,0
 Criação de gado mostrada em vídeo viral não tem relação com filho do ex-presidente Lula,Nenhum dos cinco filhos do petista integra lista de acionistas de agropecuária mostrada nas imagens,1
 Fátima Bernardes não questionou ‘excesso da polícia contra Lázaro’ no Encontro ,"Imagem que circula nas redes é uma montagem; programa noticiou morte de Lázaro, mas apresentadora não criticou ação policial",1
 É  que Universidade de Oxford concluiu que ivermectina é eficaz contra a Covid,Instituição incluiu o medicamento em um ensaio clínico mundial para avaliar possíveis benefícios; estudo ainda não foi concluído,1
" É antigo vídeo que mostra o Exército perfurando poço artesiano em Caicó, no Rio Grande do Norte",Gravação foi feita em setembro de 2015; prefeitura contratou o 1º Batalhão de Engenharia e Construção para realizar a obra,1
 É  que a Covid-19 foi controlada na Índia após adoção da ivermectina,Texto também sugere que suspensão da vacinação colaborou para o controle da doença no país,1
 É  que deputada do PSOL pediu financiamento público para ‘bancar indústria das drogas’,Projeto de Lei 399/2015 regulamenta o uso medicinal da cannabis sativa e não irá legalizar as drogas no Brasil,1
 É montagem foto de Xuxa com uma blusa com os dizeres ‘#Fora Bolsonaro’ durante vacinação,Vídeo publicado no Instagram da apresentadora mostra que ela usava uma blusa preta sem estampa,1
 É  que ICMS representa R$ 50 no preço do botijão de gás,"Dados da ANP mostram que parcela do imposto estadual em abril foi em média de R$ 12, o que representou apenas 14,2% do valor final",1
Desinformação sobre máscaras aumentou depois que Bolsonaro defendeu a desobrigação de seu uso,"Uma semana após o presidente defender a liberação da peça para pessoas vacinadas e curadas, assunto foi tema de 1,3 mil publicações",0
 É  que IME e ITA ofereceram protótipo de urna eletrônica com voto impresso para o TSE,Órgãos responsáveis pelos institutos informam que não fizeram oferta para o Tribunal,1
 É antigo vídeo que mostra venezuelanos recebendo armas para treinamento,Gravação foi feita em 2017 durante treinamentos de civis para defender o país de invasões estrangeiras,1
 Não é montagem foto de manifestação contra Bolsonaro que mostra morro ‘atrás da Igreja da Candelária’ ,"Cena foi registrada com lente de longo alcance pelo fotógrafo André Mantelli e exibe, ao fundo, elevação localizada em Niterói",1
Falsos links do G1 são usados no WhatsApp para espalhar notícias falsas sobre caso Lázaro,"Até o momento, não há informações de que foragido tenha saído de Goiás; agentes de segurança continuam buscando sua localização",0
 É  que Biden passou a defender a ivermectina como ‘tratamento precoce’ contra Covid-19,Presidente norte-americano fez diversas críticas a tratamentos sem eficácia comprovada,1
 É  que vacinas contra Covid-19 injetam ‘toxina’ e causam infertilidade,Dados de ‘estudo japonês’ não associam vacinas contra Covid-19 a efeitos colaterais como coágulos sanguíneos,1
 É montagem foto que mostra Lula e Haddad segurando bandeira com os dizeres ‘Lázaro é inocente’,Foto original foi postada nas redes sociais do ex-presidente e mostra petista com uma faixa escrita “Lula é inocente”,1
Lupa muda estrutura e se consolida como hub de soluções no combate à desinformação,"Com nova diretora-executiva, startup aposta na gestão horizontal de projetos e produtos para reforçar atuação no jornalismo e na educação",0
"Nas redes sociais, usuários aproveitam comoção pública por perseguição policial a criminoso para distribuir notícias falsas","Secretaria de Segurança Pública de Goiás informou que Lázaro Barbosa ainda não foi preso, mas que cerco de agentes já identificaram sua localização",0
 Máscaras não ‘privam’ o cérebro de oxigênio e nem causam doenças neurodegenerativas,"Afirmações de médica alemã foram desmentidas no final do ano passado, mas voltaram a circular nas redes sociais",1
No epicentro ganha medalha de bronze no Malofiej International Infographics Awards,"Este é o sexto prêmio internacional recebido pelo projeto, que ajuda o leitor a dimensionar o impacto da pandemia de Covid-19",0
 É  que o Papa proibiu Biden de participar de missa no Vaticano,"Informação errada foi publicada por agência de notícias católica, que fez a correção do texto posteriormente",1
 É  que vacinas contra Covid-19 causaram 13 mil mortes na Europa,"Site distorce interpretação de informações; banco de dados recebe notificação de suspeitas, não de casos concretos",1
 Golpistas usam o nome do Mercado Livre para roubar dados no WhatsApp,Assessoria de imprensa do Mercado Livre afirmou que não é responsável pelo sorteio ,1
" Em vídeo viral, manifestantes protestam contra governador do Ceará, e não Bolsonaro","Gravação mostra apoiadores do presidente gritando “fora, Camilo” durante solenidade no interior do estado",1
 Satélite lançado pelo Brasil não é capaz de fotografar Amazônia 24 horas por dia ou detectar minerais,Brasil lançou um satélite — e não três — em março de 2021; equipamento ajudará no monitoramento de queimadas,1
 É antigo vídeo que mostra governador da Bahia sem máscara dançando forró,"Gravação foi feita em 2018, em visita de Rui Costa a Irecê, no interior da Bahia",1
"No epicentro, ferramenta de visualização de dados da Lupa, vence a segunda edição do Sigma Awards","Este é o quinto prêmio internacional recebido pelo projeto, que ajuda o leitor a dimensionar o impacto da pandemia de Covid-19",0
" Vídeo que mostra veículos incendiados em protesto foi gravado na Colômbia, não na Venezuela",Gravação foi feita no município de Popayán durante onda de manifestações contra o governo colombiano,1
 É  que senador Girão pediu para CPI ouvir cientistas ‘contra a ciência’,Frase que circula nas redes sociais distorce fala do parlamentar ao pedir convocação de defensores do tratamento precoce da Covid-19,1
" Foto de manifestação com motos e parapentes foi tirada na Lituânia, não em ‘motociata’ de Bolsonaro","Protesto no país báltico foi realizado em agosto de 2020, em solidariedade aos vizinhos bielorrussos",1
 É  que vacina da Pfizer causa acúmulo de ‘nanopartículas de mRNA’ no organismo,Estudo que serve como ‘fonte’ não encontrou anormalidades e concluiu que vacina é eliminada do organismo por metabolismo ou excreção fecal,1
 É  que o Washington Post noticiou motociata de Bolsonaro como a ‘maior do planeta’,Jornal reproduziu reportagem da Associated Press que destaca que o presidente brasileiro foi multado por não usar máscara,1
 É  que Eriksen tomou vacina da Pfizer antes de parada cardíaca durante jogo da Eurocopa,"Diretor da Inter de Milão negou que atleta foi vacinado; suposta “fonte”, Radio Sportiva da Itália não veiculou informação",1
" Guinness Book não registrou recorde e não havia 1,3 milhão de motos em ato pró-Bolsonaro",Entidade afirmou que é politicamente neutra e não fez nenhuma análise sobre a motociata que ocorreu no último sábado (12),1
 É antigo vídeo que mostra jornalistas da CNN dizendo que popularidade de Bolsonaro cresceu,"Vídeo foi publicado em agosto de 2020; de lá pra cá, números mudaram",1
 Vídeo distorce pesquisa sobre infância e pornografia publicada pela Unicef,Fundo afirma que nenhuma criança deve ser exposta a conteúdo pornográfico nem a qualquer outro conteúdo nocivo online e offline,1
 É antigo vídeo em que Flávio Dino aparece sem máscara distribuindo bolo para pessoas aglomeradas,"Gravação é de 2019, antes da pandemia, em inauguração de banco de alimentos em São Luís",1
 É  que vencedor do Prêmio Nobel disse que vacinados irão ‘morrer em dois anos’,"Luc Montaigner, um dos descobridores do vírus HIV, citou apenas falsa informação de que vacinas são responsáveis por novas variantes do SARS-Cov-2",1
 É  que jovem pedindo ‘maconhaço’ pró-Lula é filha de Maria do Rosário,"Mulher que aparece no vídeo é humorista que satiriza a esquerda nas redes sociais, e não tem relação alguma com a deputada ",1
"Em culto transmitido em TV pública, Bolsonaro insiste em mentiras sobre ‘fraude’ em eleições e óbitos por Covid-19","Diante de plateia de evangélicos, presidente defendeu o ‘tratamento precoce’ como solução para reduzir mortes na pandemia ",0
 É  que Venezuela promulgou nova Constituição que prevê o fim de ‘todos os direitos’ da população,Assembleia constitucional criada em 2017 não estabeleceu nova constituição no país e o texto vigente permanece o mesmo criado em 1999 ,1
 É  que Argentina bloqueou ‘todas as contas bancárias’ da população,"Em 2020, banco central argentino suspendeu 14 mil contas suspeitas de compra e venda de dólares acima do limite permitido",1
 É  que epidemiologista Luana Araújo mentiu na CPI sobre formação acadêmica no exterior,"Há diversas provas de que médica cursou mestrado de dois anos na Universidade Johns Hopkins, nos Estados Unidos",1
 É  que o general Pazuello ameaçou veículos de imprensa no Instagram,Frase que traz “aviso” ao portal UOL e à Folha de S.Paulo foi publicada originalmente por um usuário do Twitter,1
 Fotos que mostram ‘governo federal trabalhando’ são antigas e foram tiradas em rodovia estadual de SP ,"Duplicação da SP-321, entre Bauru e Catanduva, foi concluída em 2015",1
"  E-mails de Fauci não comprovam teoria da conspiração envolvendo Gates e Zuckerberg, nem ‘danos’ causados por máscaras","Em vídeo, homem diz ser um dos poucos que “teve acesso” a e-mails de virologista americano; arquivo está aberto na internet e pode ser consultado por qualquer pessoa",1
 É  tuíte de Renato Gaúcho aceitando cargo de técnico da seleção brasileira,Assessoria de imprensa do treinador disse que ele não tem conta nas redes sociais; conta falsa tinha outro nome até 27 de maio,1
" É  que Wall Street Journal citou estatais, obras estruturais e fábrica de vacinas em reportagem sobre PIB brasileiro",Texto que circula no WhatsApp distorce matéria de jornal americano sobre economia do Brasil,1
Dia Mundial do Meio Ambiente: o que você precisa saber sobre os PLs que ameaçam a preservação no país,Lupa e Fakebook.eco explicam quatro propostas que tramitam no Congresso e por que elas são tão perigosas,0
"Em pronunciamento, Bolsonaro distorce dados de vacinação no país e erra sobre BR-163",Presidente também citou informações incompletas sobre o auxílio emergencial e a geração de empregos no país,0
 É  que Fauci disse em e-mail que coronavírus era ‘fruto da engenharia genética’,"Fauci, de fato, disse que não recomendava máscaras, mas em fevereiro de 2020; orientação mudou em abril",1
 Defensores e críticos de Bolsonaro usam imagens antigas ou manipuladas para representar protestos de sábado,Foto de comemoração de título do Flamengo e de ato da CUT sem relação com as manifestações do dia 29 circulam nas redes sociais,1
 Foto de intervenção artística que mostra olhos sangrando não foi tirada em Recife,"Obra foi feita no Chile, em 2019, e representa a violência da repressão policial a manifestações",1
 Homenagem a Bolsonaro que circula nas redes não foi produzida pela Fox News,"Vídeo foi produzido por apoiadores após eleição de 2018, e não tem nenhuma relação com o canal",1
 Áudio de  virologista do Einstein traz informações erradas sobre vacinas,"Segundo hospital, não há nenhum médico com o nome Roberto Klaus na instituição",1
Dia da Imprensa: Bolsonaro atacou veículos e jornalistas em 17 das suas 21 lives em 2021,"Levantamento feito pela Agência Lupa mostra que o presidente criticou ao menos Globo, Folha, Estadão e O Antagonista",0
 Vídeo de Bolsonaro rodeado por uma multidão é antigo e não foi filmado no Equador,"Gravação, de 2017, mostra presidente no Aeroporto Internacional de Natal, no Rio Grande do Norte",1
 Vídeo de documentos eleitorais descartados é de 2014 e não mostra insegurança de urna eletrônica,"Boletins, registros e um pen drive foram encontrados na rua em Aparecida de Goiânia, mas extravio não afetou apuração dos resultados",1
"Aumento das geleiras, resfriamento global e mais: 8 mitos desmentidos sobre a crise do clima","Na Semana Mundial do Meio Ambiente, Fakebook.eco e Lupa desfazem algumas das informações falsas que circulam sobre o aquecimento global",0
 É  que Drauzio Varella recomenda remédio que cura doenças oculares,Golpistas usam falsa entrevista do médico para vender suplemento sem comprovação científica de eficácia,1
Covid: eu informo: Lupa forma rede de rádios para difundir checagens sobre a pandemia,Projeto em parceria com o Redes Cordiais tem apoio do Google e pretende atingir desertos de notícias,0
 É  que Lula foi ‘expulso’ por manifestantes em cidade na Bahia,"Vídeo que circula no WhatsApp é de 2018, quando o petista viajou o país com a caravana Lula pelo Brasil",1
 É  que governo do Ceará não enviou ninguém a aeroporto para receber vacinas contra Covid-19,Ministério da Saúde e Secretaria da Saúde negam problemas na entrega de doses ,1
 É  que farmácias da Itália estão distribuindo hidroxicloroquina de graça em 2021,Antimalárico não é recomendado pela Agência Italiana de Medicamentos para tratar a Covid-19,1
 Número de mortes em maio de 2021 não se manteve “estável” na comparação com 2019,Texto cita dados incompletos para dizer que mortes por outras causas foram indevidamente contabilizadas como Covid-19,1
 É  que senador citou ‘médica Mia Khalifa’ durante sessão da CPI,Luís Carlos Heinze (PP-RS) fez referência a reportagem que cita outra atriz pornô entre funcionários da empresa envolvida em escândalo,1
Diretora da Lupa Natália Leal recebe prêmio do ICFJ por combate à desinformação,Premiação reconhece jornalistas cujo trabalho pioneiro e inovador tenha impacto na vida das pessoas em seus países ou regiões,0
Síndrome pós-Covid: saiba os mitos e verdades da condição que pode afetar até 70% dos recuperados,"Sintomas podem incluir distúrbios cardíacos, respiratórios, neurológicos e dermatológicos",0
 É  que Dilma participou de atentado que matou soldado Mário Kozel Filho,Atentado contra quartel do exército em 68 foi atribuído à Vanguarda Popular Revolucionária (VPR); Dilma não integrava o grupo na época,1
 É  que banco suíço confirmou existência de ‘conta secreta de US$ 150 milhões’ de Lula e Dilma,"Joesley Batista acusou ex-presidentes em delação, mas existência de conta nunca foi confirmada por instituição financeira",1
" Vídeo de roubo de porcos foi gravado na Colômbia, não na Argentina","No começo de maio, uma fazenda no município colombiano de Puerto Tejada foi saqueada e cerca de 3 mil porcos foram levados",1
 Vídeo viral no qual Lula diz que Dilma é ‘mentirosa’ foi manipulado para retirar frases de contexto,"Em entrevista a rádio do interior de Minas Gerais, em 2017, Lula disse que Dilma foi vítima de uma ‘guerra mentirosa’",1
 É  que vacinados com Pfizer transmitem Covid-19 por inalação ou contato com a pele,Texto que circula nas redes sociais tem como fonte documento no qual a Pfizer explica procedimentos em cenários hipotéticos,1
Lupa libera novas checagens colecionáveis em NFT no FACTS-NFT,Conteúdos variam de teoria conspiratória sobre a NASA a desinformação sobre o uso de máscaras e câncer,0
 Vídeo que fala sobre suposta fraude de urnas eletrônicas traz informações erradas sobre processo eleitoral, Tribunal Superior Eleitoral já desmentiu gravação que circula pelo WhatsApp ,1
 É  que irmão de Lula chamou ex-presidente de ‘sem caráter’ e ‘mentiroso’,Caio Fábio não tem relação com o ex-presidente; ele acusa Lula de receber propina de ditador líbio,1
 É  diálogo entre Pazuello e Randolfe no qual ex-ministro faz ofensa homofóbica,"Notas taquigráficas mostram que as palavras ‘gazela’, ‘fardado’ e ‘fetiche’ não foram citadas no depoimento para CPI da Covid",1
 É  que Biden retomou a construção do muro na fronteira com o México,"Desde 20 de janeiro, quando o democrata assumiu como presidente dos Estados Unidos, obra está suspensa",1
 É  que o WhatsApp facilitou inclusão de usuários em grupos por pessoas desconhecidas,"Plataforma sempre permitiu essa prática; desde 2019, é possível optar para que isso não aconteça ",1
 É  que Lula doou terreno para ‘base terrorista’ do Hamas,"Em 2010, governo brasileiro cedeu lote em Brasília para instalação de embaixada da Autoridade Palestina, prática comum na diplomacia",1
" Vídeo de atentado forjado que circula nas redes foi gravado no Iraque, em 2016","Gravação, que mostra simulação de ataque terrorista feito pela polícia iraquiana, não tem relação com conflito entre israelenses e palestinos",1
 É  que Brasil é o único país que utiliza urnas eletrônicas sem voto impresso,"Países como EUA, Índia, Rússia e França empregam urnas eletrônicas que não emitem comprovante do voto",1
 Vídeo é editado e retirado de contexto para sugerir fala racista de Lula,"Em entrevista, ex-presidente falava sobre a suposta mentalidade de elite ‘originária do escravagismo’",1
 Vídeo da GloboNews é tirado de contexto para atacar urnas eletrônicas brasileiras,"Gravação mostra jornalistas discutindo sobre evento que aconteceu nos EUA em 2017, no qual hackers testaram urnas americanas ",1
 É  que Bolsonaro está construindo cidade de 4 mil habitantes no RN,"Obra vai contemplar cerca de mil moradores de comunidade rural; contratação e execução é do governo do estado, que usou recursos próprios e federais",1
 É  que Joe Biden doou US$ 235 milhões para ‘terroristas do Hamas’,"Em abril, governo dos EUA anunciou que retomaria a ajuda humanitária ao povo palestino, majoritariamente através de agência da ONU",1
 É  que ex-presidente Lula doou R$ 25 milhões para grupo terrorista palestino,"Doação foi feita à Autoridade Nacional Palestina, controlada pelo partido Fatah",1
 Foto viral que mostra Faixa de Gaza após bombardeio é antiga,Imagem é de 2014 e foi tirada pelo fotógrafo Mohammed Saber durante um ataque aéreo israelense,1
" É  que imprensa, políticos de esquerda e ONGs não se posicionaram sobre assassinato no RJ","Nas redes, militantes de direita acusaram falsamente adversários de ignorar a morte do fotógrafo Thiago Freitas",1
 É  que protocolo da Pfizer indica que vacina causa nascimento de ‘bebês defeituosos’,"Protocolo diz apenas que participantes devem evitar gravidez, procedimento padrão em ensaios clínicos do tipo",1
 É  que condenado por desvio de R$ 3 milhões na Caixa é assessor econômico de Toffoli,Ex-gerente do banco é servidor concursado do STF e assessorou outros ministros,1
 É  que Doria tomou vacina desenvolvida pela Pfizer,Cartão de vacinação do governador de São Paulo mostra que ele foi vacinado com a Coronavac na última sexta-feira,1
" Nas redes, fotos de presidiários do RN são compartilhadas como se fossem de mortos do Jacarezinho","   Em 2017, mais de 80 detentos ligados a facção criminosa fugiram de penitenciária em Parnamirim",1
 É  que vacina da Pfizer terá ‘chip da Microsoft’ para prevenir efeitos colaterais,"Afirmação partiu de site satírico norte-americano, mas está sendo compartilhada como verdadeira",1
 É  que mãe de jovem morto no Jacarezinho aparece em vídeo portando arma,"Polícia Civil do Rio de Janeiro negou o boato pelo telefone, mas reconheceu que, até o momento, não conseguiu identificar a pessoa na gravação",1
" É  que OAB tentou ‘liberar’ R$ 1,2 bilhão da Lei Rouanet",Mandado de segurança da entidade pedia que Secretaria da Cultura formalizasse a aprovação de projetos culturais parados,1
 Documentos não mostram que chineses testaram coronavírus como arma biológica há 5 anos,Livro citado por jornalista registra discussão de cientistas daquele país sobre o perigo de um vírus semelhante ao da Covid-19 ser usado para ataques,1
 Vídeo de ação criminosa no Rio Grande do Sul circula como se fosse de operação policial no Jacarezinho,"Na ocasião, criminosos vestidos de policiais atiram em um homem em dezembro passado, em Santa Maria (RS)",1
 Foto de Kim Kataguiri segurando uma arma e vestindo boné da CUT foi tirada de vídeo humorístico,Gravação foi publicada em 2017 pelo MBL e mostra o deputado federal interpretando um personagem,1
 É  que bebê de dois anos morreu durante teste da vacina da Pfizer,Suposta morte relatada em site negacionista teria ocorrido 22 dias antes do início dos ensaios clínicos,1
" Pepita de ouro em foto viral não foi encontrada na Amazônia, e sim na Austrália","Peça foi encontrada no estado de Vitória, em 2016, em região conhecida como ‘triângulo dourado’",1
 É  que Lula usou jatinho para viajar escondido para Brasília na pandemia,"Foto foi tirada em 2017, quando ex-presidente viajou a Curitiba para prestar depoimento ao então juiz Sergio Moro como réu da Operação Lava Jato",1
 É  que OMS concedeu título de “categoria de excelência” para a vacina cubana Soberana 2,Imunizante ainda está sendo avaliado por departamento da OMS e não está presente na lista de vacinas indicadas pela entidade,1
 É  que Simone Tebet disse que prefeitos e governadores ‘corruptos’ não devem ser investigados,Fala da senadora do MDB sobre competência CPI da Pandemia foi retirada de contexto,1
" Enxurrada em Manaus destruiu posto de atendimento para refugiados, não hospital de campanha","Na segunda-feira, fortes chuvas causaram alagamentos na capital amazonense",1
 É  que antiviral em estudo pela Pfizer tem mecanismo similar à hidroxicloroquina,Farmacêutica americana está fazendo ensaios clínicos de medicamento com potencial para tratar Covid-19,1
 É  que Embraer publicou vídeo publicitário com frases de cunho político,Textos foram incluídos em gravação institucional por pessoas sem relação com a empresa ,1
 Vídeo viral não mostra ‘filhos de Renan’ embarcando em avião da FAB,Vídeo que mostra jovens não identificados embarcando em um jatinho para a Bahia circula desde 2016 e não tem relação com a família do senador,1
 G1 não noticiou que manifestação pró-Bolsonaro foi maior que protestos pelo impeachment de Dilma,Reportagem jamais foi publicada pelo site; imagem que circula nas redes sociais é uma montagem,1
 É montagem capa do New York Times com elogios a manifestações pró-Bolsonaro,Jornal norte-americano não mencionou protestos no Brasil na capa de suas últimas edições,1
 É  que Alemanha proibiu Igreja Universal de se instalar no país,Grupo neopentecostal brasileiro possui templos em 14 cidades alemãs,1
 Imagens antigas são usadas para representar manifestação a favor de Bolsonaro,Foto de evento católico e de protesto contra Dilma Rousseff circulam como se fossem recentes,1
 É  que Miracatu (SP) zerou fila de leitos de UTI com protocolo de ‘tratamento precoce’,Município paulista não tem hospital e pacientes graves são encaminhados para unidades hospitalares em outras cidades ,1
 É  que STF autorizou ativação de ‘centros de detenção’ para pessoas que não se vacinarem,‘Documento’ apresentado como prova cita lei fictícia e um tipo de ação judicial que não existe,1
 É  que mortes por Covid-19 aumentaram na Suíça depois que país suspendeu uso da hidroxicloroquina,Média de óbitos caiu no país europeu entre junho e setembro de 2020,1
 Artigo que sugere efeitos adversos do uso de máscaras não tem relação com Stanford,Texto desenvolve hipótese de que máscaras não funcionam contra Covid-19 e causam doenças a partir de premissas falsas,1
 É  que filha de Maria do Rosário passou 8 anos cursando ciências sociais na UFRGS,"Jovem tem apenas 21 anos, faz psicologia e não estuda na federal gaúcha; publicação foi feita por perfil falso no Twitter",1
"Rio: Nos cem primeiros dias, Paes cumpriu apenas metade de suas promessas para o início do mandato","Ao tomar posse, em janeiro, prefeito do Rio assumiu 28 compromissos para seus primeiros dias de mandato",0
 Lula imitava críticos do programa quando disse que ‘Bolsa Família é uma esmola’,"Frase do ex-presidente foi manipulada e misturada com vídeo do ano 2000, no qual ele critica distribuição de cestas básicas",1
 Vídeo que mostra ala de hospital vazia não prova que notícias sobre Covid-19 na televisão são falsas,"Dona de estabelecimento mostrado na gravação, Unimed João Pessoa ressalta que foi um cenário “momentaneamente favorável” durante a pandemia",1
 É  ‘documento sigiloso’ da Rede Globo com orientações sobre cobertura da pandemia,"Imagem usa logotipo antigo, tem erros e fala de assuntos que ainda não eram discutidos em abril de 2020; emissora nega autenticidade",1
" Com vídeo de 2019, Bolsonaro mente sobre reportagem de jornal espanhol",Tradução do verbo “animar” em espanhol foi feita de maneira equivocada; repórter alertou para erro no Twitter,1
" Inglaterra vacinou quase 25% da população adulta; Brasil, cerca de 7%","Brasil ultrapassou país europeu em número absoluto de vacinas aplicadas, mas segue atrás proporcionalmente",1
" Foto de rodovia ‘entregue’ por Tarcísio é de obra do governo do Piauí, e foi tirada em 2018",Imagem circula nas redes em montagem com fotografia de lamaçal em estrada no Mato Grosso,1
 É  que duplicação da BR-101 na Bahia começou no governo Bolsonaro,Execução de segunda pista com revestimento de concreto teve início em 2014; maior verba foi destinada pelo governo Temer,1
 Áudio incitando evangélicos a pedir golpe militar não foi gravado por Damares,Ministra negou autoria da gravação e pediu a apoiadores que parem de ‘criar confusão’ usando sua imagem,1
 Teste rápido para Covid-19 não dá positivo quando entra em contato com a água,Líquidos e alimentos interagem com reagentes e danificam equipamentos,1
 É  que Paraná Pesquisas mostra ‘vitória de Bolsonaro em todos os estados’,"Citado como autor do levantamento, instituto afirma que não fez sondagem; texto foi adaptado de mensagem falsa publicada na eleição de 2018",1
 Vídeo de Lula sendo recebido com protestos é antigo e não foi gravado em Pernambuco,Montagem usa cenas de manifestantes gravadas em Santa Maria (RS) em 2018; última aparição pública do petista foi em 2019,1
Bolsonaro recicla dados exagerados e s em discurso perante 40 líderes mundiais,Presidente brasileiro falou durante sete minutos durante a Cúpula do Clima,0
 É golpe ‘pesquisa da Coca-Cola’ que está sendo compartilhada no WhatsApp,Conteúdo estimula usuários de redes sociais a baixar aplicativo potencialmente danoso,1
 É  que Bolsonaro criou ‘fábrica da tecnologia 5G’ no Brasil,"Nova linha de produção inaugurada em março pela Ericsson, em São José dos Campos (SP), não recebeu recursos do governo federal ",1
